WKT,OBJECTID,CHANGE_NUM,MINOR_CHAN,ACCESSIBIL,ACCESSORY_,STOP_ID,TRANS_LINK,STOP_STATU,STOP_TYPE,AUTH_CODE,AUTH_NAME,TRF_DISTRI,AWNING,BAY_CODE,BEARING_CO,BIKE_RACK,CURB,CURB_HEIGH,CURBPAINT,CURBPAINTL,CURRENT_NE,CF_CROSS_S,CF_DIST_FR,CF_INTERSE,DATE_CREAT,DATE_LAST_,DB_MOD_DAT,DISPLACEME,DIST_FROM_,EFFECTIVE_,FARE_ZONE,FRDOORLAND,FRDOORSIDE,HASTUS_CRO,IMT_CONNEC,IN_SERVICE,INFOSIGN_A,INFOSIGN,INTERSECTI,JURISDICTI,KCM_MANAGE,XCOORD,XCOORD_OFF,YCOORD,YCOORD_OFF,ZIPCODE,ROUTE_LIST,ON_STREET_,ROUTESIGN,ROUTESIGN_,SIGN_MOUNT,SIGNPOST,SIGNPOST_A,SCHEDULE_H,NUM_SHELTE,GISOBJID
"POINT (-122.215088635332 47.330148861251)",33949,141,1,UNK,Unknown,81040,157416,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,IN SERVICE,Park AcRd,59.6,NS,1980-05-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-03-25T00:00:00.000Z,112,59.6,1986-06-28T00:00:00.000Z,24,Unknown,0,Park AcRd,,Y,UNK,Unknown,Near side,AUB,UNK,1297767.5,1297767,123530.6,123505.6,98002,,26th St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013077
"POINT (-122.213605280232 47.3202428763325)",33950,141,1,UNK,Unknown,81042,2854,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,IN SERVICE,14th St NE,15.6,NS,1981-09-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-03-25T00:00:00.000Z,283.8,15.6,1986-06-28T00:00:00.000Z,24,Unknown,0,14th St NE,,Y,UNK,Unknown,Near side,AUB,UNK,1298094.9,1298070,119885.9,119886.2,98002,,M St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013076
"POINT (-122.21183446575 47.3202175754254)",33951,141,1,UNK,Unknown,81044,39638,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,IN SERVICE,Riverview Dr NE,99.8,NS,1981-09-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-03-25T00:00:00.000Z,284.3,99.8,1986-06-28T00:00:00.000Z,24,Unknown,0,Riverview Dr NE,,Y,UNK,Unknown,Near side,AUB,UNK,1298509.3,1298509,119894.1,119869.1,98002,,14th St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013075
"POINT (-122.206411495091 47.3214608833954)",33952,141,1,UNK,Unknown,81046,121637,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,IN SERVICE,Pike St NE,1085.9,FM,1981-09-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-03-25T00:00:00.000Z,1085.9,1085.9,1986-06-28T00:00:00.000Z,24,Unknown,0,Pike St NE,,Y,UNK,Unknown,Far middle,AUB,UNK,1299863.5,1299862,120323.4,120298.5,98002,,Riverview Dr NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013074
"POINT (-122.195677229156 47.2887736514157)",33982,141,1,YES,None,58539,56633,ACT,REG,AUB,Auburn,SE,NO,,E,NO,UNK,0,Unknown,10,IN SERVICE,Riverwalk Dr SE,250,FS,1996-07-23T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,250,250,2019-01-22T00:00:00.000Z,24,Unknown,0,Riverwalk Dr SE,,Y,None,None,Far side,AUB,YES,1302320.6,1302313,108353.7,108329.8,98002,186 915,Auburn Way S,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,0,5314
"POINT (-122.1554423798 47.2751448019924)",34036,141,1,YES,None,58730,83969,ACT,REG,AUB,Auburn,SE,NO,,W,NO,UNK,0,Unknown,0,IN SERVICE,Academy Dr SE,85,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,85,85,2005-06-04T00:00:00.000Z,24,Unknown,0,Academy Dr SE,,Y,None,None,Far side,AUB,YES,1312205.7,1312212,103160.8,103185,98092,186 915,Auburn Way S,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-asphlt,None,0,5323
"POINT (-122.164722862394 47.2798336311356)",34037,141,1,LTD,None,58740,119609,ACT,REG,AUB,Auburn,SE,NO,,W,NO,UNK,0,Unknown,0,IN SERVICE,32nd St SE,180,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,180,180,1960-01-01T00:00:00.000Z,24,Unknown,0,32nd St SE,,Y,None,None,Far side,AUB,YES,1309920.2,1309938,104917,104934.8,98092,186 915,Auburn Way S,A1 <=2 rts,KCM,Away,2in metal,Cncrt-earth,None,0,5324
"POINT (-122.153030604363 47.2745615421456)",34038,141,1,UNK,Unknown,58742,83755,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,IN SERVICE,Private Rd,403.7,AT,1980-09-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,403.7,403.7,1989-12-07T00:00:00.000Z,24,Unknown,0,Private Rd,,Y,UNK,Unknown,At cross st,AUB,UNK,1312818.2,1312807,102984.1,102962,98092,,Auburn Way S,Unknown,UNK,,Unknown,Unknown,UNK,0,100014260
"POINT (-122.203647921529 47.3232535898693)",34314,141,1,UNK,Unknown,81048,121637,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,IN SERVICE,19th Dr NE,206.6,NS,1981-09-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-03-25T00:00:00.000Z,2240.5,206.6,1986-06-28T00:00:00.000Z,24,Unknown,0,19th Dr NE,,Y,UNK,Unknown,Near side,AUB,UNK,1300534.4,1300559,120936,120940.1,98002,,Riverview Dr NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013073
"POINT (-122.204729722969 47.3257572831208)",34315,141,1,UNK,Unknown,81050,41032,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,IN SERVICE,22nd St NE,75,NS,1981-09-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-03-25T00:00:00.000Z,170.5,75,1986-06-28T00:00:00.000Z,24,Unknown,0,22nd St NE,,Y,UNK,Unknown,Near side,AUB,UNK,1300282.9,1300307,121852.1,121858,98002,,Riverview Dr NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013072
"POINT (-122.208495175038 47.3261779903161)",34316,141,1,UNK,Unknown,81052,169911,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,IN SERVICE,22nd Way NE,88.09999999999999,FS,1981-09-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-03-25T00:00:00.000Z,439.4,88.09999999999999,1986-06-28T00:00:00.000Z,24,Unknown,0,22nd Way NE,,Y,UNK,Unknown,Far side,AUB,UNK,1299369.6,1299376,122003.9,122028.1,98002,,22nd St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013071
"POINT (-122.211585302642 47.3265256386436)",34317,141,1,UNK,Unknown,81054,149349,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,IN SERVICE,O St NE,60.2,FS,1981-09-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-03-25T00:00:00.000Z,163,60.2,1986-06-28T00:00:00.000Z,24,Unknown,0,O St NE,,Y,UNK,Unknown,Far side,AUB,UNK,1298611.9,1298612,122143.6,122168.6,98002,,22nd St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013070
"POINT (-122.215826234611 47.3112083025175)",34810,141,1,UNK,Unknown,80540,158031,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,IN SERVICE,K St NE,69.09999999999999,NS,1982-07-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-03-25T00:00:00.000Z,69.09999999999999,69.09999999999999,2002-09-27T00:00:00.000Z,24,Unknown,0,K St NE,,Y,UNK,Unknown,Near side,AUB,UNK,1297461.3,1297460,116576.1,116601.1,98002,,4th St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013196
"POINT (-122.215887018074 47.3110674480035)",34811,141,1,UNK,None,80542,158031,CLO,REG,AUB,Auburn,SE,NO,,E,NO,UNK,0,Unknown,10,IN SERVICE,K St NE,49.9,FS,1982-07-15T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-03-25T00:00:00.000Z,49.9,49.9,2015-09-26T00:00:00.000Z,24,Unknown,0,K St NE,,Y,None,None,Far side,AUB,UNK,1297442.1,1297444,116575,116550,98002,,4th St NE,Unknown,KCM,Toward,2in metal,Cncrt-earth,Single,0,0
"POINT (-122.216584840393 47.3228261197679)",34822,141,1,UNK,Unknown,81026,146405,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,IN SERVICE,I St NE,624.7,NM,1960-01-01T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-03-25T00:00:00.000Z,624.7,624.7,1980-09-15T00:00:00.000Z,24,Unknown,0,I St NE,,Y,UNK,Unknown,Near middle,AUB,UNK,1297348.3,1297348,120866.6,120841.6,98002,,17th St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013084
"POINT (-122.219018585818 47.3233655671895)",34823,141,1,UNK,Unknown,81028,40083,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,IN SERVICE,17th St NE,56.9,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-03-25T00:00:00.000Z,56.9,56.9,1980-09-15T00:00:00.000Z,24,Unknown,0,17th St NE,,Y,UNK,Unknown,Far side,AUB,UNK,1296722.7,1296748,121048.6,121049.2,98002,,I St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100013083
"POINT (-122.221492897877 47.3319676289142)",35064,141,1,YES,None,57910,103161,ACT,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,10,IN SERVICE,28th St NE,65,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,65,65,1960-01-01T00:00:00.000Z,24,ADA Access,0,28th St NE,,Y,None,None,Far side,AUB,YES,1296165.9,1296191,124197.5,124197.5,98002,180 910,Auburn Way N,A1 <=2 rts,KCM,Away,2in metal,Cncrt-earth,Single,1,5182
"POINT (-122.222195991447 47.3368788331072)",35065,141,1,YES,None,57912,53368,ACT,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,10,IN SERVICE,30th St NE,1100,FM,1988-04-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,1017.4,555.2,1988-04-01T00:00:00.000Z,24,Unknown,0,30th St NE,,Y,None,None,Far middle,AUB,YES,1296023.7,1296049,125992.1,125991.8,98002,180 910,Auburn Way N,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,1,5183
"POINT (-122.22221225303 47.3405295028417)",35066,141,1,YES,None,57915,169873,ACT,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,10,IN SERVICE,37th St NE,120,FS,1980-08-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,120,120,1980-08-15T00:00:00.000Z,24,Unknown,0,37th St NE,,Y,None,None,Far side,AUB,YES,1296044.3,1296069,127323.6,127323.3,98002,180,Auburn Way N,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,Single,1,5184
"POINT (-122.222206050921 47.3453090245049)",35067,141,1,YES,None,57920,94124,ACT,REG,AUB,Auburn,SE,NO,,N,NO,YES,6,YelRed-Stop,10,IN SERVICE,42nd St NE,98,FS,1981-03-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,97.7,97.7,2010-02-20T00:00:00.000Z,24,ADA Access,96,42nd St NE,,Y,None,None,Far side,AUB,YES,1296076.8,1296102,129066.4,129066.4,98002,180,Auburn Way N,A1 <=2 rts,KCM,Toward,2in metal,Base plate,Single,0,100000217
"POINT (-122.223456099803 47.3480205258974)",35068,141,1,YES,None,57930,109376,ACT,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,10,IN SERVICE,45th St NE,270,FS,1981-03-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,270,270,2012-12-18T00:00:00.000Z,24,Unknown,0,45th St NE,,Y,None,None,Far side,AUB,YES,1295789.7,1295810,130046.5,130060.9,98002,180,Auburn Way N,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,0,5185
"POINT (-122.22220464707 47.3446485124542)",35069,141,1,UNK,None,57935,8463,CLO,REG,AUB,Auburn,SE,NO,,N,NO,YES,6,YelRed-Stop,10,IN SERVICE,42nd St NE,91.09999999999999,NS,2009-06-23T14:19:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,398.7,91.09999999999999,2015-09-26T00:00:00.000Z,24,Unknown,8,42nd St NE,,Y,None,None,Near side,AUB,UNK,1296073.1,1296098,128826.1,128825.5,98002,,Auburn Way N,Unknown,KCM,Toward,2in metal,Base plate,Single,0,0
"POINT (-122.22726118485 47.3515267316305)",35070,141,1,YES,None,57940,51455,ACT,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,10,IN SERVICE,49th St NE,110,FS,1981-03-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,110,110,1981-03-15T00:00:00.000Z,24,Unknown,0,49th St NE,,Y,None,None,Far side,AUB,YES,1294869.1,1294890,131342.3,131356.7,98002,180,Auburn Way N,A1 <=2 rts,KCM,Toward,2in metal,Base plate,Single,0,5187
"POINT (-122.228566110506 47.3529526393392)",35071,141,1,YES,None,57950,64673,ACT,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,10,IN SERVICE,S 277th St,335,NM,1981-03-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,202.1,77.40000000000001,1981-03-15T00:00:00.000Z,24,Unknown,0,S 277th St,,Y,None,None,Near middle,AUB,YES,1294553.6,1294576,131872,131882.6,98002,180,Auburn Way N,A1 <=2 rts,KCM,Toward,2in metal,Base plate,Single,0,5188
"POINT (-122.22125712909 47.2849252725213)",35076,141,1,UNK,Unknown,58510,109183,CLO,REG,UNK,Unknown,SE,UNK,,N,NO,UNK,0,Unknown,0,IN SERVICE,27th St SE,108.7,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,216.8,108.7,1997-09-19T00:00:00.000Z,24,Unknown,0,27th St SE,,Y,UNK,Unknown,Far side,AUB,UNK,1295914.5,1295940,107040,107039.7,98002,,F St SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014265
"POINT (-122.221257481181 47.2866107213101)",35077,141,1,YES,None,58511,38488,ACT,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,90,IN SERVICE,25th St SE,69.90000000000001,FS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,196.7,69.90000000000001,1997-09-20T00:00:00.000Z,24,Unknown,0,25th St SE,,Y,None,None,Far side,AUB,YES,1295925.6,1295951,107655,107654.4,98002,180,F St SE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,Single,1,5307
"POINT (-122.221263788236 47.2894328940773)",35078,141,1,YES,None,58512,160694,ACT,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,10,IN SERVICE,Cedar Dr,40,FS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,228,40,1997-09-20T00:00:00.000Z,24,Unknown,0,Cedar Dr,,Y,None,None,Far side,AUB,YES,1295943.2,1295968,108683.7,108683.7,98002,180,F St SE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,1,5308
"POINT (-122.215957216491 47.2908348491775)",35079,141,1,YES,None,58513,27669,ACT,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,70,IN SERVICE,20th St SE,59.9,NS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,59.9,59.9,1997-09-20T00:00:00.000Z,24,Unknown,0,20th St SE,,Y,None,None,Near side,AUB,YES,1297269.4,1297294,109171.6,109171.3,98002,180,K St SE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,0,5309
"POINT (-122.217231430027 47.2937596892064)",35081,141,1,UNK,Unknown,58515,42739,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,IN SERVICE,J St SE,129.1,FS,2000-05-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,202,129.1,2005-04-12T00:00:00.000Z,24,Unknown,0,J St SE,,Y,UNK,Unknown,Far side,AUB,UNK,1296997,1296997,110218.7,110243.7,98002,,17th St SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014264
"POINT (-122.223456738847 47.2937091201486)",35082,141,1,UNK,Unknown,58517,73890,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,IN SERVICE,C St SE,141.9,FM,2000-05-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,141.9,141.9,2005-04-12T00:00:00.000Z,24,Unknown,0,C St SE,,Y,UNK,Unknown,Far middle,AUB,UNK,1295452.2,1295452,110228.1,110253.1,98002,,17th St SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014263
"POINT (-122.221790489041 47.2863480838117)",35083,141,1,UNK,Unknown,58520,152912,CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,0,Unknown,0,IN SERVICE,F St SE,107.2,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,443.1,107.2,1997-09-19T00:00:00.000Z,24,Unknown,0,F St SE,,Y,UNK,Unknown,Far side,AUB,UNK,1295817.2,1295817,107586,107561,98002,,25th St SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014262
"POINT (-122.223465205677 47.2856804179818)",35084,141,1,UNK,Unknown,58530,154392,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,IN SERVICE,26th St SE,56.4,FM,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,264.3,56.4,1997-09-19T00:00:00.000Z,24,Unknown,0,26th St SE,,Y,UNK,Unknown,Far middle,AUB,UNK,1295372,1295397,107325.3,107325,98002,,D St SE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014261
"POINT (-122.201533103907 47.2903382270032)",35085,141,1,YES,None,58536,147951,ACT,REG,AUB,Auburn,SE,NO,,W,NO,UNK,0,Unknown,10,IN SERVICE,Muckleshoot Ct,110,FS,2007-11-20T11:58:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,861.4,861.4,2008-06-28T00:00:00.000Z,24,Unknown,0,Muckleshoot Ct,,Y,None,None,Far side,AUB,YES,1300860.9,1300870,108902.9,108926.2,98002,186 915,Auburn Way S,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,0,5311
"POINT (-122.201719906718 47.2902386294981)",35086,141,1,YES,None,58537,147951,ACT,REG,AUB,Auburn,SE,NO,,E,NO,UNK,0,Unknown,10,IN SERVICE,Muckleshoot Ct,110,NS,2007-11-20T12:07:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,830.9,830.9,2018-07-11T00:00:00.000Z,24,Unknown,0,Muckleshoot Ct,,Y,None,None,Near side,AUB,YES,1300832.5,1300823,108914,108890.7,98002,186 915,Auburn Way S,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,0,5312
"POINT (-122.196957515462 47.2891922636855)",35087,141,1,YES,None,58538,91086,ACT,REG,AUB,Auburn,SE,NO,,W,NO,UNK,0,Unknown,10,IN SERVICE,Riverwalk Dr SE,100,FS,1996-07-23T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,263,100,1996-07-23T00:00:00.000Z,24,Unknown,0,Riverwalk Dr SE,,Y,None,None,Far side,AUB,YES,1301988.8,1301998,108464.8,108488.1,98002,186 915,Auburn Way S,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,1,5313
"POINT (-122.253982338177 47.3075503146165)",35372,141,1,UNK,Unknown,57887,253030,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,IN SERVICE,Mount View Dr,179.1,FS,1985-08-07T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,1563.4,179.1,1996-02-10T00:00:00.000Z,24,Unknown,0,Mount View Dr,,Y,UNK,Unknown,Far side,AUB,UNK,1287946.7,1287971,115445.6,115439.4,98001,,West Valley Hwy,Unknown,UNK,,Unknown,Unknown,UNK,0,100014311
"POINT (-122.249031872758 47.3339275581529)",35373,141,1,UNK,None,57888,122716,CLO,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,10,IN SERVICE,29th St NW,215,FS,1994-05-18T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,215,215,2014-09-27T00:00:00.000Z,24,Unknown,0,29th St NW,,Y,None,None,Far side,AUB,UNK,1289351.6,1289376,125042.3,125036.7,98001,,West Valley Hwy N,Unknown,KCM,Toward,Light,Band,None,0,0
"POINT (-122.228130939107 47.3209059875275)",35375,141,1,YES,None,57891,168659,ACT,RL,AUB,Auburn,SE,NO,,W,NO,UNK,0,Unknown,120,IN SERVICE,A St NE,150,NS,1982-08-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,150,45,2017-09-23T00:00:00.000Z,24,Unknown,0,A St NE,,Y,None,None,Near side,AUB,YES,1294471.6,1294472,120168,120193,98002,952E,15th St NE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,Single,1,5173
"POINT (-122.228021673905 47.3210425110523)",35376,141,1,YES,None,57892,168656,ACT,RL,MET,Metro King County,SE,NO,1,E,NO,UNK,0,Unknown,30,IN SERVICE,A St NE,160,FS,1982-08-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,166,5.4,2014-09-27T00:00:00.000Z,24,Unknown,0,A St NE,,Y,None,None,Far side,AUB,YES,1294500.2,1294500,120267.3,120242.3,98002,180N 566,Auburn P&R AcRd,A1 <=2 rts,KCM,Toward,2in metal,Base plate,Midsize,1,5174
"POINT (-122.221426972741 47.3234032285819)",35427,141,1,YES,None,57899,92235,ACT,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,10,IN SERVICE,17th St NE,70,FS,1995-03-16T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,70,70,1995-03-16T00:00:00.000Z,24,Unknown,0,17th St NE,,Y,None,None,Far side,AUB,YES,1296125.9,1296151,121074,121073.7,98002,180 910,Auburn Way N,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,1,5180
"POINT (-122.221447161924 47.3267481224781)",35428,141,1,YES,None,57900,93229,ACT,REG,AUB,Auburn,SE,NO,,N,NO,UNK,0,Unknown,10,IN SERVICE,22nd St NE,110,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,110,110,1960-01-01T00:00:00.000Z,24,Unknown,0,22nd St NE,,Y,None,None,Far side,AUB,YES,1296142.7,1296168,122294.3,122293.7,98002,180 910,Auburn Way N,A1 <=2 rts,KCM,Away,2in metal,Base plate,Single,1,5181
"POINT (-122.219388132374 47.3260511372564)",35429,141,1,UNK,Unknown,58474,37387,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,IN SERVICE,22nd St NE,145.2,FS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,150,145.2,2000-09-16T00:00:00.000Z,24,Unknown,0,22nd St NE,,Y,UNK,Unknown,Far side,AUB,UNK,1296697.5,1296674,122037.2,122030.3,98002,,I St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014273
"POINT (-122.219248829539 47.3238370994382)",35430,141,1,YES,None,58475,67217,ACT,REG,AUB,Auburn,SE,NO,,S,NO,YES,6,YelRed-Stop,0,IN SERVICE,18th St NE,115,FS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,44.6,44.6,2010-10-02T00:00:00.000Z,24,Unknown,0,18th St NE,,Y,Unknown,None,Far side,AUB,YES,1296718.9,1296694,121222.5,121222.2,98002,910,I St NE,A1 <=2 rts,KCM,Toward,Light,Band,Single,0,100001268
"POINT (-122.218970385462 47.3210887209495)",35431,141,1,UNK,Unknown,58476,28537,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,IN SERVICE,15th St NE,53,FS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,297.2,53,2000-09-16T00:00:00.000Z,24,Unknown,0,15th St NE,,Y,UNK,Unknown,Far side,AUB,UNK,1296719.8,1296745,120219.5,120218.6,98002,,I St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014272
"POINT (-122.224973736327 47.3174220390864)",35432,141,1,UNK,Unknown,58477,157696,CLO,REG,UNK,Unknown,SE,UNK,,S,NO,UNK,0,Unknown,0,IN SERVICE,9th St NE,333.3,NM,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,333.3,333.3,2001-02-02T00:00:00.000Z,24,Unknown,0,9th St NE,,Y,UNK,Unknown,Near middle,AUB,UNK,1295207,1295232,118909.1,118908.2,98002,,D St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014271
"POINT (-122.222023483515 47.314883898081)",35433,141,1,UNK,Unknown,58478,142811,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,IN SERVICE,F St NE,65.2,FS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,65.2,65.2,2002-09-27T00:00:00.000Z,24,Unknown,0,F St NE,,Y,UNK,Unknown,Far side,AUB,UNK,1295948.1,1295947,117994.3,117969.3,98002,,8th St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014270
"POINT (-122.218119926591 47.3151601415635)",35434,141,1,UNK,Unknown,58479,97879,CLO,REG,UNK,Unknown,SE,UNK,,E,NO,UNK,0,Unknown,0,IN SERVICE,I St NE,51.6,FS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,51.6,51.6,2002-09-27T00:00:00.000Z,24,Unknown,0,I St NE,,Y,UNK,Unknown,Far side,AUB,UNK,1296918.6,1296917,118027.6,118052.6,98002,,8th St NE,Unknown,UNK,,Unknown,Unknown,UNK,0,100014269
